,tweet
4046,막산꼬점양아치를 떨어트리기위한 단일화 그것만 동의한다 범여권 단일화는 수면 아래로 안철수 김동연과 힘 합칠 여지 있다 다음 뉴스 6EtbxmisSb
4048,범여권 단일화는 수면 아래로 안철수 김동연과 힘 합칠 여지 있다 EB0IqDnOqw 범여권에 안철수심사짜김동연이 왜있어 글고 허경영 미만 잡 으로 해주자 애들 괜히 돈만 쓰잖음 이제 곧 교체 될 이낙연후보 윤석열안철수혀경영 까지만 여론조사 돌리고 토론회를 하자 
4064,윤석열과의 후보 단일화에 안철수 그쪽이 양보해라 나는 완주한다 vLYi9Utkcj
4068, 윤 신동아 단독인터뷰 종인할배 그냥 들어와 제3자훈수는 언제나 있어 한사람의견 구조 NO 여러사람 의견 구조 YES 종인할배 비선 문고리3인방 비교 다선중진 직함있는분 비선아니지 안철수단일화 아직 말할때 아냐 8BCzuqoAOR
4069,범여권 단일화는 수면 아래로 안철수 김동연과 힘 합칠 여지 있다 다음 뉴스 Ri532kkRIs
4078,제3지대 정치권도 바쁘게 움직이고 있습니다 정의당 심상정 후보는 민주당과의 단일화 가능성에 거듭 선을 그으며 이번 대선은 3자구도라고 했습니다 국민의당 안철수 후보는 김동연 전 부총리와 힘을 합칠 여지가 있다고 했고 완주 의사를 강조했습니다 SB52dn7PXl
4083,NO 범여권과 심상정과 안철수 단일화 반대 새로운 물결 TuunuXfUoh
4087,안철수 입장에서는 단일화가 의미 없다 국민의 힘당이 대선에서 지면 아예 폭삭 망함 사실상 안철수한테 마지막 기회가 대선 이후 열리고 국민의 힘당 대선에 기여한다고 지분을 줄 일도 없음 
4097,범여권 단일화는 수면 아래로 안철수 김동연과 힘 합칠 여지 있다 출처 파이낸셜뉴스 네이버 뉴스 hBCnT7LVNT
4098,범여권 단일화는 수면 아래로 안철수 김동연과 힘 합칠 여지 있다 출처 파이낸셜뉴스 네이버 뉴스 WMHwIgdspU
4119,지지율 15 만 끌어올리면 1 1 다이다이 붙어도 안진다 윤석열과의 후보 단일화에 안철수 그쪽이 양보해라 나는 완주한다 s3Iugk596I
4124,안철수 김동연과 단일화 힘 합칠 여지 있다 다음 뉴스 yhgbsfZj64
4141, 인터뷰 심상정 이재명과 후보 단일화 가당찮아 민주당과 연정 없다 민주당 개혁열차 이미 탈선 차악으로 힘 모으자는 논리 안 통해 안철수 김동연과 제3지대 연대 양당 체제 종식 공조 거기까지 drCz8ZDUjK
4168,김동연이는 당을 만들기는 했나 당이름은 뭐지 뇌물종인이 좋아하는 모양이던데 킹메이커 김넝감을 상왕으로 모시지 그러냐 안철수 김동연과 단일화 힘 합칠 여지는 있다 다음 뉴스 F53TFHFb6e
4178,윤석열과의 후보 단일화에 안철수 그쪽이 양보해라 나는 완주한다 DBmttFWJeO
4188, cheolsoo0919 대한민국 정치 변화를 위해 이 보다 더 나은 다른 방안이 있을까요 세 분의 단일화로 선거를 치르는 과정에서 양보와 권한 분배 등의 안으로 세부적으로 협치하실 수 있지 않겠습니까 존경하는 안철수님이 선봉장이 되길 바랍니다 긴 글 읽어 주셨어 고맙습니다
4196, 가 짖어도 사생결단 전력투구 우리는 끝까지 간다 안철수 김동연과 단일화 여지는 있다 출처 더팩트 네이버 뉴스 vuqsN5LpU8
4198,나는 이제 정의당에 관심을 갖지 않을겁니다 무운을 빕니다 심상정 단일화 없다 이준석 안철수와 단일화 필수조건 아니다 다음 뉴스 XMzhsuVwh7
4200,안철수 김동연과 단일화 여지는 있다 다음 뉴스 Ootz8UUcYq
4216,김동연과 단일화 질문받은 안철수 제안 없어 힘 합칠 여지 있어 다음뉴스 CCfYfGENlo 안철수가 정치 입문 초기에는 박원순에게 양보도 하는 등 진보적인 면이 있었는데 결국 독과점으로 큰 중소기업 대표 출신이라서 우파쪽으로 기울었다 
4234,안철수 김동연과 단일화 힘 합칠 여지는 있다 다음 뉴스 wUHTHwzLvm
4239, 로컬투데이 심상정 이재명과 단일화 NO vs 안철수 김동연과 단일화 YES 3KB3VY0jt9
4245, jsk437 예 단일화 없이도 최소 10 많게는 20 차이 정도로 이길거로 봅니다 안철수는 단일화 잇슈 아니면 뭐 할게 없는 형국이고요 
4248,안철수가 심상정 김동연과 단일화할 수 있는 정치력이 있다면 희망적인 것이겠지 그정도 정치력이 있던 시절이 없었잖냐 
4270,안철수 김동연 단일화 질문에 힘 합칠 여지 있어 출처 이데일리 네이버 뉴스 7mLoMzQ8Vd
4288,김동연이도 똥연이가 되는구나 안철수 김동연과 단일화 힘 합칠 여지는 있다 다음 뉴스 bbl5KtoD3Y
4292,안철수 대선 완주할 것 당권 없는 이준석 말 신경 안 써 출처 데일리안 네이버 뉴스 7vlJxDX7sK 너무나 당연한것 아닌가 단일화 완주니 뭐니 이딴말 입에 담지도 말라 이런것 계속해서 짓거리는 것들이 안철수에겐 송충이 같은 존재들임 2KeEWZfbmz
4299,안철수 김동연 단일화 질문에 힘 합칠 여지 있다 출처 SBS Biz 네이버 뉴스 PHWjuIVDkY
4300,대신할수 없는 미래 시사뉴스 안철수 김동연과 단일화 질문에 힘 합칠 여지 있어 Zz3AJOeO6a
4304,안철수 김동연과 단일화 힘 합칠 여지는 있다 다음 뉴스 ny9107qgJL
4305,안철수 김동연 단일화 질문에 힘 합칠 여지 있다 다음 뉴스 zpuXYJ2yXZ
4310,안철수 김동연과 단일화 가능성에 힘 합칠 여지 있어 출처 이데일리 네이버 뉴스 JGP8Xp2pZB
4314,안철수 김동연과 단일화 질문에 힘 합칠 여지 있어 5Y0YUnkZvs
4322,안철수 김동연과 단일화 힘 합칠 여지는 있어 w39sDaAriA 안철수 대표는 사퇴하는 것이 옳다고 본다
4337,안철수 김동연과 단일화 힘 합칠 여지는 있어 다음뉴스 bBZi829rkl
4383, 니네 같으면 단일화 하겠니 랭킹쇼 심상정 안철수 단일화일까 완주일까 출처 매일경제 네이버 뉴스 ok4IF7sIsF
4390, cheolsoo0919 안철수 후보님 지지한 지도 벌써 3년이 넘어가네요 서울 거주하는 20대 남 입니다 중도확장성을 대표하시는 대표님 총선부터 국민의 당을 강력하게 지지해왔으나 서울시장 선거 과정에서 결국 단일화를 진행하실때 많이 실망하고 지지를 철회했습니다 현재 서울 및 경기 2030에게 주어진 선택지는
4393,브로커 야당 자금이 자신 돈으로 망상 한다 공적 자금 개인 재산도 구분 못하니 깡깽이와 소수 빨갱이와 썸을 뛰어 넘어 동조 내지 공범인 것은 아닌가 윤석열 대통령 후보가 20 이상 압승하게 만들 수 있게 브로커 출당 시키고 종인이 아예 버리면 된다 안철수에 허리 굽혀 단일화 해야한다
