,tweet
4473,KBS 오전뉴스 이재명 당원과 국민이 저를 지지했으니 민주당도 반성해야 한다 이런 발언을 화면으로 보여준다 이놈 발언을 이해하려 해도 이해를 못하겠다 이런놈이 대통령 후보라니 지나가는 소가 웃겠다 후보교체 하라
4477, destinyeoni 복붙합니다 이낙연_후보교체 이낙연_후보교체 이낙연_후보교체 이재명_특검하라 이재명_특검하라 이재명_특검하라 송영길_탄핵 송영길_탄핵 송영길_탄핵 민주당은_정신차려 민주당은_정신차려 민주당은_정신차려
4480, G9defence Vigilante_Aiden 그렇다면 더욱 가열차게 후보교체_없으면_윤석열찍으면_된다 이재명_안찍어 이재명_판교게이트 이재명_재판거래 이재명_사퇴해 이재명_구속수사하라 이재명_대장동_몸통그분
4537,송영길 모든 공천 기준은 이번 대선에 얼마나 헌신했나를 기준으로 판단하겠다 대의 민주주의 국가에서 국민을 대신해 입법을 담당하는 국회의원 추천을 특정 후보 헌신을 기준으로 하겠다는 발상 자체가 민주주의 훼손 아닌가 이재명과 친하면 국회 들어가나 송영길탄핵 후보교체만이답이다 QvDtM3Z24c
4544,민주당 지지율 폭락 시점은 10월 10일 이해찬과 송영길 박수회 일당들이 야당이 원한 민주당 대선후보 1순위 4452_부정경선 결선불복_이재명 확정 후부터 급락했다 400점 이재명_후보교체 당대표 100점 대선후보 이낙연_본선KO승 이재명_후보교체 바꾸어야 민주당은 정상화 됩니다 LeOwg9D8r7
4578, dieleien2 destinyeoni 복붙합니다 이낙연_후보교체 이낙연_후보교체 이낙연_후보교체 이재명_특검하라 이재명_특검하라 이재명_특검하라 송영길_탄핵 송영길_탄핵 송영길_탄핵 민주당은_정신차려 민주당은_정신차려 민주당은_정신차려
4586, lalapesto 곽상도 아들 가 50억 받는 그런 사이니까 박그네 때 해피했지 이재명 바꿔 바꿔 후보도 다 바꿔 씨는 곽병채가 화천대유 1호 직원인건 어케 알았데 이재명_존재감_제로_후보교체_가즈아
4590, jk_space 이재명이 가망 없다는거지 후보교체 없으면 윤석열로 윤석열에게 화천대유 관계자들 개털리는거 봐야지 절대_이재명은_안찍는다
4624, 78youandme 민주당_후보교체하라 후보가 문제라고 이재명이 문제라고 
4630, son5959 민주당_후보교체하라 후보가 문제라고 이재명이 문제라고 D4RR5GnuLs
4641, 민주당_후보교체하라 후보가 문제라고 이재명이 문제라고 
4643, 민주당_후보교체하라 후보가 문제라고 이재명이 문제라고 
4645, yeslife1215 78youandme 민주당_후보교체하라 후보가 문제라고 이재명이 문제라고 
4692, 78youandme 민주당_후보교체하라 후보가 문제라고 이재명이 문제라고 
4724, 78youandme 민주당_후보교체하라 후보가 문제라고 이재명이 문제라고 
4729,이재명 악귀 새끼 송영길 쓰레기 새끼 만주당 부역자 버러지 새끼들 수사 안하는 새끼들 끝까지 싸워 다 감옥보낸다 여의도 amp 서초집회 참여합시다 이재명_구속수사 이재명_무기징역 이낙연_후보교체 이낙연_준비된대통령
4747, 78youandme 민주당_후보교체하라 후보가 문제라고 이재명이 문제라고 
