,tweet
23047,거짓말은 바로 고발해주세요 kiin777 대장동게이트 대장동 용적률 150 180 195 상향 이재명이 직접 결재했다 성남시의회 야3당 의원들 3일 국회서 이재명 거짓말 펙트체크 이재명이 올려준 용적률로 인해 화천대유도 1300억원 추가 매출 YUAcOY2MW4 nRhZ6w7B4W
23410,모르지 판사도 매수한 이재명이 필요하면 개그맨 쯤이야 기자쯤이야 트위터나 댓글부대 쯤이야 껌값일지도 돈이 넘쳐나는 화천대유 화수분을 끼고있으니 
23446, SangYi21 minpark66 이재명 만 빼면 되는데 화천대유 연대가 나라를 절대_이재명은_안찍는다
23477,근데 그 신생회사 화천대유가 선정된 데에는 공정한 절차가 아니라 특혜가 있었다는 것이고 그 특혜를 준데에는 인허가권자 성남시장 이재명의 권한 없이는 불가능한 일이고 왜 그런 특혜를 줬냐를 알아보니 이재명 관련 의혹이 터지고 있는거고 관련 자료들이 비공개 되고 있다는 점이죠 JgvZ4z3o3w
23483, 판교에서 소개팅 하는 커플이 대장동이 어디냐 설명하다가 이재명 나쁜 이라고 욕하는 분위기 화천대유 그분이 너라고 생각하는 시민들 어쩔 
23538, endolph lalapesto 일반적으로 건설이나 개발등으로 실질적인 이득은 시행사가 봅니다 그래서 시행사의 주주는 건설토호세력의 핵심주주는 로얄패밀리이고 거기는 순혈통주의 아니면 들어갈 수 없습니다 화천대유도 마찬가지죠 근데 거기서 왜 이재명이 나오죠 다 알고 있으면서 거짓말 하거나 정말 아무것도 모름 
23546,당게 대선 끝나면 똥파리 숙청하자 당 게시판 12시50분쯤 올라온 글 보다가 깜짝 놀랐네 숙청 민주주의 국가에서 저런 단어를 들은 적이 없다 어디서 온 자들일까 그지사와 도적단들 이재명_화천대유_권순일 이재명_권순일_쌍방울 이재명_구속_수사해라 쌍특검_가자
23670, 검찰일않해 이재명 尹 일가 부산저축은행 대출비리 檢 수사 미진 장은현 2021 11 15 11 43 58 UPI 부산저축銀 배임적 설계 화천대유 뿌리 첫 출발 돈 흐름 추적하는게 기본이고 상식 왜 수사 안하나 조건부 특검수용 논란 관련해 檢에 기회주자는 것 
23688,화천대유 분양가사기로 2350조를 발라먹은 재벌건설적폐에 처음 대항한 사람이 이재명이다 20년전 미리 순잔한 농민 속여서 논과 땅을 산 재벌시행사의 손자새끼가 커서 그땅을 개발하면 정치인과 공무원이 논을 아파트 땅으로 kom1EywAaa
23750, l_a4u 그래 싹다 물리고 니들 화천대유 했거나 할 사람들만 쭉 모아서 선대위 만들어 거기 이해찬 니가 좌장하면 되고 이해찬 이재명계 의원들만 해서 꾸려 다른 사람들 특히 여니지지하는 분들 끌어들이지 말고 
23842,이재명 덮으려면 화천대유도 덮어야 하니까 무리수 던지는거 보소 그래서 화천대유에 왜 특혜 줬냐고 
23998, 이재명_특검가자 이재명이_몸통이다 이재명대장동게이트_변호사비대납 화천대유는_이재명이_주인 검찰 수사 이재명 변호사비 관련 의혹 A to Z 다음 뉴스 PUiQx4H52A
24081,강성범 급하긴 급한 모양이구나 이재명 지지율 빠져서 이재명이 사라져야 화천대유 세상이 온다는구나 이낙연으로_후보교체해야_국힘당을이긴다 rG3kAyJyEU
24190, binmudum 나도 개털이라 철수같은 할일없는 애들 심정 이해한다 주워들은 건 있는데 실행력이 없어 헤매는 개혁이 장난이니 화천대유하나해서 4천억버는데 그걸막겠다는 이재명이 찢어죽이고 싶겠지 겨울이면 동남아 호텔서 골프차고 젊 여자끼고 놀수있는데 개혁하면 다 날라가니까 전쟁은 전쟁이지 
24296,화천대유 대장동 5개 블록 불법 수의계약 이재명 국감서 위증 의혹 em5bGkbrV1 뉴데일리
24350,화천대유 측이 기사 삭제 가처분을 신청 한 기사는 경기경제신문 박종명 대표 기자가 지난 8월31일 게재한 이재명 후보님 화천대유는 누구 겁니까 라는 칼럼이다 U2uV8jINW7
24372,화천대유 대장동 5개 블록 불법 수의계약 이재명 국감서 위증 의혹 DU5Q18YixN 뉴데일리
24409, TheMinjoo_Kr 이재명 장군님 그러지 야 여긴 대한민국 이라고 니들하고프면 북한가라고 벌써 부터 이 지랄이니 국민들이 돌아서지 화천대유들 해서 그러니 절대_이재명은_안찍는다
24414, TheMinjoo_Kr 응 이재명 화천대유 몸통 
24559,화천대유 대장동 5개 블록 불법 수의계약 이재명 국감서 위증 의혹 uozPvaZ303 뉴데일리 김오수 이재명사건 지연시켜서 검찰을 시궁창에 처박을 것인가 
24685,화천대유가 쌍방울까지 가는건 조폭이 끼어있으니까 그렇지 모 이화영이 거기 사외이사이기도 했고 법무법인M 이남석 변호사도 거기있었는데 여기 엠이 이재명 선거법위반혐의벗긴 핵심변호인단임 이재명이 좀 상승세다 치면 비비안 주식이 올랐다잖아 김혜경이 갑자기 설명하기 귀찮
24722, 이재명_대장동_게이트 조건없이_단일_특검하라 검찰 쌩쑈 압색수사로 부동산투기 의혹 대장동_게이트 비리가 해소된 것이 아니라 화천대유_소유주는_이재명 관련된 의혹 심증은 더 굳어졌다 pEQA2KFx24
24753,화천대유돈의 일부가 이재명 선거자금으로 썼다고 진술중인 박영수 외가집 사촌조카 이기성 임다 박영수 외삼촌의 아들 현대건설 특채 취업 경원전문대 졸업 지스마트글로벌 코스닥인수 지스마트글로벌 거래정지 이기성 아버지 YS계사람 이기성 아버지 DJ때 한국전력감사 Z4EpEXSrFn
24829, GLADTOSEEUGUYS 11 19 하루백번 리트윗 말고 복붙 범죄자 이재명이 감옥에 사는 정의로운 대한민국에서 살고싶다 대장동_특검하라 대장동_특검하라 화천대유_수사하라 화천대유_수사하라 이낙연으로후보교체 이낙연으로후보교체 이낙연으로후보교체 송영길_탄핵 송영길_탄핵
24865,내 지지율이 윤석렬한테 이렇게 밀릴일이 없는데 이러면서 민생체험 나갔는데 몸소 지지율 체감중인 막산 이재명 얼른 후보교체 하자 이낙연으로 이길 수 있는 후보가 있는데 이게 대체 무슨일이냐구 전과4범 이재명 화천대유 이재명으로는 절대 못이긴다 t8NlfGnvmq
24884,이재명과 화천대유 애들은 검찰과 원팀 언론들은 수사를 거의 다 끝낸 상태 검찰이 수사를 하지않으면서 막아주고 있는거 그냥 그렇게 보인다고 김학의 때랑 비슷하다니까
25198,이재명 범죄에만 관심 둡시다 대장동 화천대유 유동규와통화는누가했나요
25207,특검이 도입되더라도 내년 대선 전 수사 결과가 나오기 어렵다는 점에서 이재명 후보의 시간 끌기 꼼수가 성공했다 는 혹평이 나왔다 대형 건설사 임원은 이재명 당시 시장의 묵인 또는 승인을 이야기하지 않고 화천대유의 수익 창출을 설명한다는 것은 불가능 7mklhHSTys hBd1nNP81S
25213, whitemaker_ juliat19671 이재명 범죄에만 관심 둡시다 대장동 화천대유 유동규와통화는누가했나요
25314,이재명은 합니다 바지를 내립니다 화천대유 함니다 
25321, euniciasolution 바지내려 이재명 화천대유 이재명 여자 거시기 찢어뿌려 이재명 이재명 홧팅 
25324, yukimjun 대장동 화천대유는 끝까지 파헤쳐야 합니다 이재명은 이걸 국짐 게이트라면서 왜 수사에 미적거리는건가요 
25341, 노컷뉴스 단독 윤석열 중수부 2011년 박영수 의뢰인 만 도려내 뺐다 다음뉴스 vyaQM5UY2C 대장동 화천대유 천화동인 부산저축은행 불법대출 봐주기수사 특검까지 해본 새끼가 비리 저질렀어도 이재명 특검 받으라는 국짐당 윤석열도 같이 받아보라지 
25543, TheMinjoo_Kr 범죄조작당 주제에 남의 나랏일에 왜이렇게 참견이냐 퉤 코나아이_이재명 화천대유_이재명 대장동비리_이재명 충북동지회_이재명 형님부부쌍욕_이재명 전과4범_이재명 차기대통령_이낙연
25677, 화천대유는 누구껍니까 라는 프랜카드를 전국에 붙여 이재명을 코너에 몰았던 국짐당처럼 도이치모터스 주가조작의 주범은 누구입니까 라는 현수막을 전국에 붙여라 민주당 의원 들아 싸울 줄을 몰라 천종원 
25734,이재명은 도대체 돈이 얼마나 많길래 배우자 실장이라는 직책을 따로 두고 수행원도 저렇게 많이 거느리게 하는가 화천대유는 누구 겁니까 38jX4C87WV
25754, kim00409544 이재명인 바지도 안내리고 쌍욕도 안하는구나 이재명인 화천대유 안하는구나 이재명인 차명으로 돈 안멍는구나 으흐흐흐흐흐
26074,개발이익환수법 반대가 아니라 이재명 게이트 물타기 반대겠지 두꺼운 낯가죽 시커먼 속마음 너와 이재명은 쌍둥이처럼 똑 닮았다 화천대유 주인 편든 조국의 콩고물받아 먹기 추접한 이중인격자 참으로 역겹다 I guarantee that you two will hold hands and go to jail 
26191, 22angso rlf196209 Vigilante_Aiden 11 19 하루백번 리트윗 말고 복붙 범죄자 이재명이 감옥에 사는 정의로운 대한민국에서 살고싶다 대장동_특검하라 대장동_특검하라 화천대유_수사하라 화천대유_수사하라 이낙연으로후보교체 이낙연으로후보교체 이낙연으로후보교체 송영길_탄핵 송영길_탄핵
26199, dareto_tell_oo 11 19 하루백번 리트윗 말고 복붙 범죄자 이재명이 감옥에 사는 정의로운 대한민국에서 살고싶다 대장동_특검하라 대장동_특검하라 화천대유_수사하라 화천대유_수사하라 이낙연으로후보교체 이낙연으로후보교체 이낙연으로후보교체 송영길_탄핵 송영길_탄핵
26201,11 19 하루백번 리트윗 말고 복붙 범죄자 이재명이 감옥에 사는 정의로운 대한민국에서 살고싶다 대장동_특검하라 대장동_특검하라 화천대유_수사하라 화천대유_수사하라 이낙연으로후보교체 이낙연으로후보교체 이낙연으로후보교체 송영길_탄핵 송영길_탄핵
26397, yoeman6310 박주민씨 개풀뜯어먹는소리 집어치워라 니들은 국가 반역 역적죄를 저지른 자들이 아닌가 어찌 자유민주주의 국가에서 부정선거 국제마피아 자본주의 화천대유 짓거리로 나라를 개판으로 만들고도 잘못을 늬우치기는 켜녕 사기꾼 조폭 인격파탄자인 이재명같은 쓰레기를 내세워 또다시 국민을
26413, daknews10 이재명이 화천대유 특검을 선언한 이유 그동안 검찰은 화천대유 자금이 흘러간곳은 전혀 추적하지 않았고 곽상도 같은 국민의힘 인물들은 수사하지 않았으며 특히 김만배 박영수 특검과 연결돼 윤석열이 덮어줬던 부산저축은행 대장동 개발사업자금 비리대출 사건을 철저히 제외시켜왔기 때문이다
26414,이재명이 화천대유 특검을 선언한 이유 그동안 검찰은 화천대유 자금이 흘러간곳은 전혀 추적하지 않았고 곽상도 같은 국민의힘 인물들은 수사하지 않았으며 특히 김만배 박영수 특검과 연결돼 윤석열이 덮어줬던 부산저축은행 대장동 개발사업자금 비리대출 사건을 철저히 제외시켜왔기 때문이다
26418, delfinvolando 한국 민주당 국방예산 삭감에 일본 북한 중국 방긋 웃어 화천대유 비자금 일본 중국에 있나 왜이리 중국 일본에 좋은일만하는 민주당 매국당으로 전락하나 국방예산 삭감 이재명의 지시인가
26421, 777byung1 이재명이 화천대유 특검을 선언한 이유 그동안 검찰은 화천대유 자금이 흘러간곳은 전혀 추적하지 않았고 곽상도 같은 국민의힘 인물들은 수사하지 않았으며 특히 김만배 박영수 특검과 연결돼 윤석열이 덮어줬던 부산저축은행 대장동 개발사업자금 비리대출 사건을 철저히 제외시켜왔기 때문이다
26422,이재명이 화천대유 특검을 선언한 이유 그동안 검찰은 화천대유 자금이 흘러간곳은 전혀 추적하지 않았고 곽상도 같은 국민의힘 인물들은 수사하지 않았으며 특히 김만배 박영수 특검과 연결돼 윤석열이 덮어줬던 부산저축은행 대장동 개발사업자금 비리대출 사건을 철저히 제외시켜왔기 때문이다
26675, 대선까지 수사 안 끝나 이재명 이해찬과 극비회동 다음날 특검 수용 한 대형건설사 임원 이재명시장의 묵인 승인을 이야기 않고 화천대유 수익창출 설명은 불가능 건설업계 100이면 100 인정하는 팩트 수사 의지만 있으면 검찰이든 특검이든 밝히는 거 시간문제 thCrNLBvm5
26793, 이재명 거액 변호사비 대납 가능성 있다 검증특위는 고발장에 화천대유 대주주 김만배 57 구속 씨가 화천대유에서 빼낸 돈이 쌍방울 전환사채 CB 를 통해 변호사비 대납에 쓰였을 가능성이 있다 는 내용이 담긴 참고 자료를 첨부했다고 밝혔다 이 참고 자료는 당에서 RMQgqBFDCs
26795, 이낙연으로_후보교체_대선승리 이낙연으로_후보교체_대선승리 이낙연으로_후보교체해야_국힘당을이긴다 대장동비리_특검하라 화천대유_수사하라 이재명_절대_안찍어 사사오입_민주당경선 이재명_구속 송영길_탄핵 cnNC0pHrJM
26851, 이슈분석 대선 100일 남기고도 44 콘크리트지지 그럼에도 불구하고 민주당은 반문짓만 5년째 범죄자 이재명 꼬봉당 화천대유 하고싶은가봄 f66YfFozRE
27154,이재명 국감 발언들이 위증에 해당될 수 있다 국감에서 도시개발법 시행령 56조 5호를 근거로 화천대유의 수의계약이 가능했다고 밝혔으나 이 규정은 시행자나 출자자가 직접 건축물 분양까지 할 경우 공급계획서에 토지 현황을 기재해야 한다 는 절차에 관한 규정일 뿐 수의계약 조항이 아니다
27264,엘씨티 터트리고 화천대유로 윤씨랑 같이 뒤지믄 딱 맞겠네 이재명 조건 없이 언제든 특검 尹 향해 잘못 없으면 피할 이유 없어 출처 파이낸셜뉴스 네이버 뉴스 7VHsRPDyeX
27329, no1nowon 노원병 김성환은 이재명과 같은 수준인가봐 이재명의 어떤 상처 가난하고 못배운 거 가난하고 못배운 사람은 형님 형수한테 쌍욕해 전과를 4개씩이나 달아 자기 주장이기는 하지만 주변인들이 화천대유할 수 있도록 결재해주고도 아무것도 모를 정도로 무능해 노원구 살림도 그렇게 했나 
27355, yoeman6310 이재명의 의혹 중 하나 이재명_특검가자 이재명_김현지 이재명_화천대유_정진상 이재명_출당해 내로남불_민주당 7m6y9EkjpI
27484,장기표 이 양반 이재명 아들 화천대유 직원설 로 챙피 당하지 않았었나 nIbhuEmOs5
27700, TheMinjoo_Kr 화천대유 이재명의 천박함을 알리기 위해 더욱 노력해야죠
27802,아파트 폭등 주범이 화천대유와 이재명 
27838, wangson1220 6fwWrTAMBEtmQcb 11 18 하루백번 리트윗 말고 복붙 범죄자 이재명이 감옥에 사는 정의로운 대한민국에서 살고싶다 대장동_특검하라 대장동_특검하라 화천대유_수사하라 화천대유_수사하라 이낙연으로후보교체 이낙연으로후보교체 이낙연으로후보교체 송영길_탄핵 송영길_탄핵
27903, TheMinjoo_Kr 우리가 이재명이다 전과 4범 후보호소인의 공범으로도 모자라 지난 경선 때부터 악명 높은 그 사납고 난폭한 손가혁이 되어서 호위병하라고 선동하다니요 더불어공범당 대체 얼마나 많은 화천대유를 했으면 이렇게 영혼을 파나요 언론에 뿌린 친구비 떨어져 장사 안 되면 물건을 바꾸셔야죠 
27943, wangson1220 lalapesto 11 18 하루백번 리트윗 말고 복붙 범죄자 이재명이 감옥에 사는 정의로운 대한민국에서 살고싶다 대장동_특검하라 대장동_특검하라 화천대유_수사하라 화천대유_수사하라 이낙연으로후보교체 이낙연으로후보교체 이낙연으로후보교체 송영길_탄핵 송영길_탄핵
28181,장성민 이재명 지사님 화천대유 는 누구겁니까 url NMVWp5Mkk0
28197, 이슈포청천 LIVE 이재명의 대장동 의혹 화천대유 는 대체 누구의 것인가 김경률 회계사가 직접 말합니다 wmBkvVvAKl 3lMmZjbyuB
28254,당명 뭐로 바꾸는데 이재명 사당 화천대유합시당 대동세상당 당원결정도 없이 이재명 말에 따라 합당하고 당명바꾸냐 더시랑 합당할때는 당원투표 했잖아
28256,국민의힘 화천대유 누구 겁니까 이재명 무혐의면 죄 물을 것 YTN TFQidTbwmO Ep16W6PlRw
28263,이재명후보님 화천대유 누구겁니까 엄청난것이 오고 있다 이재명떨고있다 rWv8H9x61U blxFVA51n2
28268,성일종 이재명 후보 화천대유 누구겁니까 dnAxTvPRVS OCDtmf2MCy
28277, 이재명 후보님 화천대유는 누구겁니까 화천대유 기사 삭제 소송 패소 MIX0gvgt8f
28278, 이재명 후보님 화천대유는 누구겁니까 화천대유 기사 삭제 소송 패소 E1J4uNBtNx
28281, 이재명 후보님 화천대유는 누구겁니까 화천대유 기사 삭제 소송 패소 아시아경제 김형민 기자 화천대유자산관리가 성남시 대장동개발 의혹을 촉발시킨 기사를 삭제해 달라는 소송을 냈지만 패소했다 AWeH6Te3cg 
28289, 이재명 후보님 화천대유는 누구겁니까 화천대유 기사 삭제 소송 패소 허위사실 이재명 비방 주장 法 언론보도는 헌법상 자유 삭제는 엄격한 제한 필요 변호인 왜 하천대유가 나서나 
28302,경기도 성남시 대장동 개발비리 의혹을 처음 제기한 지역 매체의 칼럼을 삭제해 달라는 화천대유 측의 가처분 신청을 법원이 기각했다 화천대유 측이 삭제를 요청한 기사는 경기경제신문이 낸 이재명 후보님 화천대유는 누구 겁니까 라는 칼럼이다 PHhCXCfIL2 
28303,경기도 성남시 대장동 개발비리 의혹을 처음 제기한 지역 매체의 칼럼을 삭제해 달라는 화천대유 측의 가처분 신청을 법원이 기각했다 화천대유 측이 삭제를 요청한 기사는 경기경제신문이 낸 이재명 후보님 화천대유는 누구 겁니까 라는 칼럼이다 NuwL7qUhWP 
28359,이재명이 제시한 근거는 수익계약과 관련 없는 조항이고 현행법상 화천대유의 수의계약은 불법 이라는 지적 오직 그 순간만 모면하려는 이재명식 아무거나 막던지는 수법 단독 화천대유 대장동 5개 블록 수의계약 법조계 법적 근거 없다 동아닷컴 oeTuwEvcHI
28578, Jaemyung_Lee jinsungjoon 항상느끼는거지만 뭘구체적으로 하겠다는건지 핵심을 못찾겠습니다 기득권저항을 어떻게 뚫을것이며 그 뚫을과제는 무엇이며 이재명후보가 말하는 그 기득의범주는 어디까지입니까 화천대유그둘레에서 프리패스로 이익을취한이들은 기득권이 아닙니까 지금화천대유에소속되있는분들은 기득권범
28686,김의겸이 저런다고 막산 이재명을 포장하면 문파들이 이재명지지 할거라 착각하다니 화천대유를 얼마나 드셨는지 정치란게 정말 마약 같은지 이재명을 먼저 알고 그를 내치는데 힘을 보탯어야 송영길이나 이재명이나 방송에 자꾸 나오면 지지율 올라가는줄 송영길 비호감이 얼마나 많은데
28802,그런데 이재명이 설계한 대장동 왜 그모양 실제 도시개발을 철저히 돈 버는 것을 목적했고 관리 젓까치해서 도둑놈들이 천문학적 돈을 착복한 그 개발에는 왜 기본주택의 고민이 0 1도 없었냐 기본주택은 그냥 정부돈으로 대형임대사업하는 화천대유 코나아이가 생길거란 너낌
28830,드디어 특검대전이 막을 올리나요 이재명 윤석열 민주당 대선 국민의힘 특검 대장동 부산저축은행 화천대유 천화동인 TnOcCtYKhA
29039, gowith_wraenoh 이재명 세금충 세습충 웅래야 국민이 기본 은 전부 다 사기라고 생각하거든 국민은 사리사욕사기에 눈이 먼 더불어민평통진당을 반드시 궤멸시킬거야 넌 총선에서 꼭 떨구고 이재명_대장동게이트_특검가자 이재명_화천대유 유동규_정진상_이재명은_한몸이다
29108, 경기도 성남시 대장동 개발 특혜 의혹을 받는 자산관리회사 화천대유가 대장동 게이트 최초 보도 기자를 상대로 제기한 인터넷 게시금지 및 삭제 가처분 신청이 기각됐다 박종명 경기경제신문 기자 대장동 특혜 사건 허위 아닌 진실 이재명 토건비리 허위 아닌 진실 wktX5SSkUM
29118, comelaprimave Pauline35kim 오올 나도 전과 4범 범죄자 새끼가 대통령 될려는게 말이 돼 하고 전화 끊으면 기사 아저씨 100에 100 모두 나라 망할 징조라고 해서 가는 동안 이재명 화이자 부선궁 보험궁 또 이런궁 저런궁등등 신나게 이야기하고 가는데 정말 재미 남 내릴때 화천대유길만 가세요 하고 내린다 
29148,화천대유 특검에 대한 쿨한 이재명의 대응 ycW9H03wM1
29184, 화천대유 누구 겁니까 대장동 비리 첫 기사 삭제신청 법원이 기각 kNIMpS3SjY 뉴데일리 언론보도 삭제나 표현 행위의 사전 금지는 헌법상 표현의 자유 언론 출판의 자유에 비춰 엄격한 제한 아래 이뤄져야 하는 것 사악한 이재명을 위해 삭제 금지할 수 없다 
29282,변호사비 대납의혹건이 이재명 급소라도 화천대유한 검사새끼들이 다 막아주겠지
29377, kyummy63 이재명 본인때문에 우뚝 못서요 김의겸씨도 화천대유 멤버예요 왜이래요 당최
29510, 단독 화천대유 대장동 5개 블록 수의계약 법조계 법적 근거 없다 다음 뉴스 UCKnODTfUn 한 검찰 출신 변호사는 이재명 후보가 관련 조항 등을 검토하고도 해당 발언을 했다면 국회 증언 감정법상 위증 혐의가 적용될 수도 있다 고 지적했다 
29610,만약에 윤석열이 코바나컨텐츠를 통해 3자뇌물을 받았다면 그리고 마누라와 장모의 범죄를 적극적으로 비호했다면 이재명이 화천대유와 코나아이의 실소유주라면 이게 사실일 가능성이 매우 큽니다 전국민이 들고 일어나서 두놈을 감옥에 보내야 합니다 반드시 
29674,전우용 부인이 기소되면 사퇴해야 화천대유 관련성 밝혀지면 사퇴해야 한국 언론이 조국 전 장관과 이재명 후보에 대해 쏟아냈던 기사들입니다 하지만 윤석열 후보에겐 부인이 기소되면 사퇴해야 나 고발사주 관련성 밝혀지면 사퇴해야 라고 하지 않습니다 suaA00xEk8
29677,전우용 부인이 기소되면 사퇴해야 화천대유 관련성 밝혀지면 사퇴해야 한국 언론이 조국 전 장관과 이재명 후보에 대해 쏟아냈던 기사들입니다 하지만 윤석열 후보에겐 부인이 기소되면 사퇴해야 나 고발사주 관련성 밝혀지면 사퇴해야 라고 하지 않습니다 OZ4mNO5XB8
29725,11 18 하루백번 리트윗 말고 복붙 범죄자 이재명이 감옥에 사는 정의로운 대한민국에서 살고싶다 대장동_특검하라 대장동_특검하라 화천대유_수사하라 화천대유_수사하라 이낙연으로후보교체 이낙연으로후보교체 이낙연으로후보교체 송영길_탄핵 송영길_탄핵
29770,이재명의 기본소득 이루기 가장 빠른 방법은 적화통일 밖에 없음 국민은 공산화 시키고 본인과 측근은 화천대유처럼 해쳐먹고 자본주의 꿀빠는 거지 저 도둑놈 새끼 못 때려잡으면 민족에 미래가 없음 
29864,그래 부동산은 니가 전문가 맞지 대장동설계자_이재명 대장동_이재명게이트 화천대유 대장동_똑바로_수사하라 위례_똑바로_수사하라 백현동_똑바로_수사하라 난_공범_안해 이재명_절대_안찍는다 이낙연으로후보교체 이재명_구속 Fi56Kf3Q9y
29894, 대장동 용적률 150 180 195 상향 이재명이 직접 결재했다 Ows3GMgsvk 성남시의회 야3당 의원들 3일 국회서 이재명 거짓말 펙트체크 이재명이 올려준 용적률로 인해 화천대유도 1300억원 추가 매출 
29922,문다혜 스토커 곽상도가 이재명의 화천대유와 조인했다는 게 포인트 이상직은 풀려나고 정경심은 갇혀있는 이유나 골똘히 생각해 보시는 게 좋을 듯 합니다 
29988, ZutOWAXN8stHbr8 8월말 대장동 화천대유의 불을 지핀 블쏘시게는 전O철 gt 이낙엽 gt 좃선 gt 국힘당 양O철 gt 노O민 gt 윤서결 gt 국힘 이 모든 것이 얼마나 쓸데 없는 국력 낭비인가 이재명 후보가 대장동을 골백번 얘기해도 못알아듣는 언론과 무식한 유권자들 
29994, TheMinjoo_Kr 비리의 온상 이재명 시장 UnUT0nVwx7 이재명이 본인 입으로 이재명 자신이 대장동 설계자라고 말해 jmPMT13H9L 화천대유 돈벼락 시민 쌈짓돈인데 이재명 대장동 개발 내 최대 치적 pAGGwbdEwN 거짓 인권변호사 WqnIIXh4Aj 4NlvqRo8bY
30077, 이재명 화천대유 최초 보도 삭제 가처분 기각 법원 언론 출판의 자유 중요 삭제 필요성 소명 안돼 박종명 경기경제신문 기자 대장동 특혜 사건 허위 아닌 진실 WFWEJ1DYbm
30091, patriamea YouTube 이재명 화천대유 구속된 유동규 김만배 남욱과 친분
30096,전우용 부인이 기소되면 사퇴해야 화천대유 관련성 밝혀지면 사퇴해야 한국 언론이 조국 전 장관과 이재명 후보에 대해 쏟아냈던 기사들입니다 하지만 윤석열 후보에겐 부인이 기소되면 사퇴해야 나 고발사주 관련성 밝혀지면 사퇴해야 라고 하지 않습니다 OZ4mNO5XB8
30143,법원 언론 보도 삭제는 신중하게 판단돼야 한다 화천대유 이재명 대장동개발 대장동게이트 GJSvjBNs75
30170, TheMinjoo_Kr 이재명은 안찍어요 이재명_정진상_화천대유 이재명_대장동게이트_특검가자 민주당_내로남불 vaT1kN8rlD
30178,수사기관이 이재명의 꼬붕이냐 엿을 멕이는거냐 대장동게이트 화천대유 천화동인 UWcBMClQPl
30274,11 18 하루백번 리트윗 말고 복붙 범죄자 이재명이 감옥에 사는 정의로운 대한민국에서 살고싶다 대장동_특검하라 대장동_특검하라 화천대유_수사하라 화천대유_수사하라 이낙연으로후보교체 이낙연으로후보교체 이낙연으로후보교체 송영길_탄핵 송영길_탄핵
30325,이렇게 더러운 협약을 하고 돈을 받은 놈이 화천대유에 이재명 아들이 취직했다는 거짓말을 했다고 도둑놈들이 더 떠든 이유가 다 있구먼 야권대권주자도 뭔가 캥기니 더 떠드나보다 정의와 공정함이 전혀 없는 한국정치지형이 무섭단 느낌이 든다 그러나 이제 다 끝나간다
30460, TheMinjoo_Kr 풉 곧 궤멸될 막산 이재명의 메타비리불륜부패범죄조폭사기간첩사사오입버스 이재명_화천대유 이재명_대장동게이트_특검가자 유동규_정진상_이재명은_한몸이다 이재명_변호사비대납 이재명_절대_안찍는다 이재명_출당해 이낙연으로_후보교체하면_대한민국이산다4 
30542,11 18 하루백번 리트윗 말고 복붙 범죄자 이재명이 감옥에 사는 정의로운 대한민국에서 살고싶다 대장동_특검하라 대장동_특검하라 화천대유_수사하라 화천대유_수사하라 이낙연으로후보교체 이낙연으로후보교체 이낙연으로후보교체 송영길_탄핵 송영길_탄핵
30547, 영상 이재명 윤석열 주임검사였던 화천대유 비리 검찰 수사 미진 다음 뉴스 6eLcfqTa1J
30663,국민세금이 이재명꺼냐 이재명성남시장 인수위에서부터 함께해서 화천대유도 같이 했나 이게 기자가 쓴 내용이라고 기레기야
30721,민주당이 미움받는 이유는 이재명 후보에 대장동 화천대유 비리를 감싸고 민심이 어떤지를 전혀 공감하지 못해서 라고 생각합니다 
30877,윤석열 깡패를 키워낸 검찰개혁 이재명 사기꾼을 키워낸 지방분권 부동산을 폭등시킨 대장동 모델 화천대유식 토지 공개념 더불어 대장동 민주당 민주주의를 화천대유로 알고 자빠진 무식과 오만 이명박을 비판하면서 이재명을 길러낸 좌적폐 민주화 세력은 이참에 철저히 분쇄해 멸종 시켜야 한다
30919, 이재명 화천대유 최초 보도 삭제 가처분 기각 다음 뉴스 eWsvd4KFod 허위가 아닌 진실 사건으로 관련자들이 구속돼 재판을 기다리는 상태다 윗선을 향한 수사는 현재 진행 중에 있다 진실된 기사 내용이기 때문에 패소할 이유가 하나도 없다 lt 박종명기자 화이팅 
30939,자질 안되는 20대 여자에게 성악전공한 운전기사에게 보은 인사를 하고 거기다 걔들이 월권을 하고 공무원신분에 재명이 선거운동하니 말이 안나와 말 나오면 고소 고발 그러니 화천대유한 이재명전용로펌이 있단 말도 나오는거
30980, kgy72 이재명이 화천대유 특검을 선언한 이유 그동안 검찰은 화천대유 자금이 흘러간곳은 전혀 추적하지 않았고 곽상도 같은 국민의힘 인물들은 수사하지 않았으며 특히 김만배 박영수 특검과 연결돼 윤석열이 덮어줬던 부산저축은행 대장동 개발사업자금 비리대출 사건을 철저히 제외시켜왔기 때문이다
30982,이재명이 화천대유 특검을 선언한 이유 그동안 검찰은 화천대유 자금이 흘러간곳은 전혀 추적하지 않았고 곽상도 같은 국민의힘 인물들은 수사하지 않았으며 특히 김만배 박영수 특검과 연결돼 윤석열이 덮어줬던 부산저축은행 대장동 개발사업자금 비리대출 사건을 철저히 제외시켜왔기 때문이다
31012,지방경제 지방분권 균형발전 명목으로 전국 지자체와 부동산 개발 사업을 화천대유 로 만든 역효과 최대 실책이 민주당 문재인 정권 지역화폐 기본주택 기본소득 모두 실질적 속 내용은 소수 민간특혜 대장동 모델 이재명 사기꾼을 육성시킨 민주주의 겉멋세력의 무식함과 착각과 오만
