,tweet
2229,노무현대통령님 그립습니다 문재인 대통령님 존경합니다 이낙연 대통령후보님 곧 되시겠죠 응원합니다 이런 바이오를 단 사람이 이런 소리하니 무슨 자기고백인가 싶기도 하고 타임라인에 가보니 이재명의 민주당은 나치당이라고 우려하는 것보니 더 터지고 
2236, pyk7009 SangYi21 IDc4WcHmxp07IAe 뭔 소리래요 국힘당이었어도 지지한다니 윤석열은 안된다는 뜻이예요 잘 읽어보고 시비거세요 도깨비들은 이재명 보다 윤석열찍지만 일반 상식있는 사람들은 이낙연 싫어도 이낙연 찍어요 윤석열은 나라 망칠 인물이라
2238, TheMinjoo_Kr 개뻘소리했겠구만 보진 않았다 물론 이재명_절대_안찍어 이낙연으로_후보교체하면_대선승리한다
2242,안찍어 안찍어 전과4범은 죽어도 안찍어 망할 민주당아 여니 안내놓으면 이죄명당 180석 무서워서 윤짜장 찍을거야 오늘도 부르는 서동요 이재명_절대_안찍어 이낙연으로_후보교체
2314, TheMinjoo_Kr 이재명끝에_이낙연온다 기권하면이재명이된다 이재명_남판교대장동백현동_개발비리 이재명_연차사용내역_밝혀라 이재명_후보사퇴 이재명과_원팀없다 송영길_탄핵하라 민주당_이낙연후보로_교체 OryCT3pju8
2344, yonhaptweet 이재명 산부인과 일제 잔재 여성건강의학과로 바꾸겠다 정답이다 한편 나라가 디비진다 국정원 해킹사건 빨간 마티즈 에 연루된 전 현직 총리들 황교안 이낙연 정세균 박근혜 이 7월 5일 대검에 피소됐는데 조만간에 모두 구속될 수도 있다 많관부 
2430, TheMinjoo_Kr 안철수를 따라가서 민주당이 호남사람들을 홀대 할것이라고 주장하니 그말을 믿고 안철수 국민의당 소속 의원들이 많이 당선된것이 아닌가요 지금도 그때와 분위기가 같습니다 이것을 벗어나려면 전 더블어민주당 대표 이낙연과 그를 지지했던 특히 호남출신 의원들 당직자들을 이재명후보를
2446,이낙연 똥파리들은 문재인대통령 지지자라 하지마라 나도 문재인대통령을지지하는 사람이다 경선에 떨어졌으면 순응하고 민주당 이재명후보를 지지하는게 사람도리다 이후보를 지지하지않을려면 잠자코있어라 빙신들아 udMBzoKQEy
2485, 이재명 vs 이낙연 부패ᆞ비리 vs 청렴 부패ᆞ비리를 선택한 민주당인데 국민들에게 어떻게 민주당 후보 뽑아달라고 할 수 있겠는가 라는 나의 말에 친구들은 침묵 그래도 김장도 하고 친구들과 술도 한잔하고 집에 오니 티비로 오랜만에 대통령님 한시간 넘게 보니 너무 좋았습니다 
2486,김종민 의원 이낙연에게 충분히 예의를 갖췄다고 본다 어제 일로 동파리들에게 좀 공격은 당하겠지만 이재명 대선 선거 운동에 적극 나서는게 서로가 윈윈하는 길이다 
2586,윤석열은 딱 거기까지 이제 지지율 곤두박질 칠일만 남았네 이재명 이낙연 지원도 못 받고 민주당도 갈팡질팡 하는 터에 나름 잘 버틴 셈 
2653,이번 선거 끝나고 이분이 어떻게 움직일지 지켜볼란다 민주비례후보 gt 이낙연지지 gt 반민주당 반이재명 gt MH5kVPSgjQ
2711,극우유투버도 말하네 이재명은 경선이기고 나서 어떻게 해야하는지에 대한 플랜이 없었던 거라고 우리 트친님들도 다 그랬잖아 민주당 미친것들 이낙연만 아니면 된다고 기를쓰고 사사오입하면서 억지로 후보 만들어놨더니 지지율 죽쓰고 후보가 제일 문젠데 선대위 타령이나 하고 앉았고
2746,암튼 나는 오직 이재명만 깐다 윤석렬 그 색끼가 뭘 하든 무조건 이재명 깐다 윤석렬을 까봐야 아무 득이 없어 지금은 윤석렬이 까서 홍준표로 바꿀까 이재명이 까서 이낙연으로 바꿀까 명확하쟎아 윤석렬 까는 트윗은 내 탐라에서 볼 수 없었으면 한다 
