tweet,date,retweets_count,link
 hopesniper 장모가 건강보험 23억 원 사기 친 죄로 징역 3년이 선고됐고 아산 땅투기로 132억 빼먹었고 농지법 위반하며 양평 아파트 불법 개발로 800억 챙겨 먹었고 김건희는 주가조작으로 개미 잡아먹었는데 윤석열은 부동산 세금과 건강보험 말하는 것이 정말 뻔뻔해도 너무 뻔뻔하구나,2021-11-20,0,https://twitter.com/MiamiMom00700/status/1461856047669391363
장모가 건강보험 23억 원 사기 친 죄로 징역 3년이 선고됐고 아산 땅투기로 132억 빼먹었고 농지법 위반하며 양평 아파트 불법 개발로 800억 챙겨 먹었고 김건희는 주가조작으로 개미 잡아먹었는데 윤석열은 부동산 세금과 건강보험 말하는 것이 정말 뻔뻔해도 너무 뻔뻔하구나,2021-11-20,1,https://twitter.com/MiamiMom00700/status/1461856016593788930
 국민 채점단 이재명 윤석열 박빙 승부 부동산 민심 잡을 공약은 출처 JTBC 네이버 뉴스 LFrTJRvAhX,2021-11-20,0,https://twitter.com/whmiso0729/status/1461822209253527555
윤석열 文 정권 부동산 폭등 도미노 건보료 폭탄 초래 출처 매일경제 네이버 뉴스 TIQmFxFcR9,2021-11-20,1,https://twitter.com/VYjxHebbWU95vMQ/status/1461797331922309131
이재명은 언제 이렇게 연구했대 윤석열의 종부세 폐지와 비교불가 청년 부동산 질문에 이재명 고퀄 답변 은 우연 아니었다 X3yGnt3wqH 출처 YouTube,2021-11-20,0,https://twitter.com/sam9238/status/1461744440528146433
한겨레 윤석열 실패한 부동산 정책에 건보료 폭등 부과체계 개편 BRWYDM9jQv 한겨레 사설 윤석열의 건강보험 공격 공부도 철학도 책임감도 없다 HPrSuMIwhU,2021-11-20,0,https://twitter.com/gungsilung/status/1461729488941686787
윤석열 건보료 기준은 재산 gt 소득이나 종부세 폐지 등의 메시지는 이른바 자기 또래 혹은 그의 장모 또래 등 부동산 소유하지만 소득은 없는 근데 세금 나오는 게 싫은 윤석열 지지층의 속마음이자 그들의 메시지인데 이걸로 가장 손해 보는 건 월급생활자겠고 목돈이 없는 청년 세 대겠지,2021-11-20,0,https://twitter.com/FLCLz/status/1461724595673710601
 국민 채점단 이재명 윤석열 박빙 승부 부동산 민심 잡을 공약은 BM5MioQJLw 이재명 후보 54 0점 윤석열 후보가 53 8점입니다 안철수 후보 51 8점 심상정 후보 50 5점입니다 집주인으로 가장 만나고 싶은 후보는 누군가요 이재명 후보가 26 4 윤석열 후보 20 9였습니다,2021-11-20,2,https://twitter.com/sks4147/status/1461722718148042758
 국민의 힘 윤석열 마누라 김건희는 주가조작 부동산 사기 학력 경력 허위 위조를 밥 먹듯이 한 사기꾼이다 이런 자는 절대로 영부인 될 자격 없다 죄수 될 자격만 충분하다 토리 엄마 김건희 후폭풍 野 아이 못 낳으면 국격 떨어뜨리는 건가 다음 뉴스 03HPy2RTXu,2021-11-20,24,https://twitter.com/Mesmerizingway/status/1461715009470287876
 국민 채점단 이재명 윤석열 박빙 승부 부동산 민심 잡을 공약은 4IQuUZN9Ex 당연히 행정가 이재명 아니겠는가 ,2021-11-19,2,https://twitter.com/earn75e/status/1461709801000353801
허재혁 기자님 윤석열이 주장하는 독재 국가에서 벌어진 일 조국 가족 수사로 멸문지화 손혜원 부동산 투기 의혹 기소 윤미향 정대협 관련 의혹 기소 원전 폐기 정책 관련 수사 한동훈 수사 방해 및 판사 사찰 한명숙 사건 검찰 감찰 방해 한동훈 명예훼손 유시민 이사장 기소 D76sSp00NO,2021-11-19,32,https://twitter.com/khkim2744/status/1461698193154924548
윤석열 후보 측 양 아냐 양아치들은 영어공부 막고 이재명 후보는 장사하는 사람들 재벌 만들어주고 고작 부동산 10억 가진 사람들과 취업 준비생들만 죽이는데 두 분 다 호흡이 척척 이네요,2021-11-19,0,https://twitter.com/uzRqvfTiJNzMHn7/status/1461698062955708416
 국민 채점단 이재명 윤석열 박빙 승부 부동산 민심 잡을 공약은 y6DHVxknAw,2021-11-19,3,https://twitter.com/JTBC_news/status/1461695765932302346
 국민 채점단 이재명 윤석열 박빙 승부 부동산 민심 잡을 공약은 다음 뉴스 vlvC2nMP7j,2021-11-19,4,https://twitter.com/earn75e/status/1461690946735656961
말이 되냐 안철수 주택 공약이 최고지 국민 채점단 이재명 윤석열 박빙 승부 부동산 민심 잡을 공약은 출처 JTBC 네이버 뉴스 xZM3eIkspd,2021-11-19,2,https://twitter.com/uBSPjCVXdlANPXJ/status/1461687480726409220
이재명 54 0점 VS 윤석열 53 8점 부동산 공약 평가 초박빙 pAWB3p836G 행정가대 검사의 대결이다 대통령이 뭐 하는 사람인지 생각해보자,2021-11-19,1,https://twitter.com/earn75e/status/1461684056584646656
윤석열 文 정권 부동산 폭등 도미노 건보료 폭탄 초래 출처 매일경제 네이버 뉴스 br76WgjtK0,2021-11-19,0,https://twitter.com/chevoskyanao/status/1461681490555662341
국민의 힘 윤석열 후보는 연일 현 정부 부동산 정책 실패를 강하게 비판하고 있습니다 오늘은 집값이 오르면 함께 오르는 건강보험료를 거론하며 건보료 폭탄은 올해가 마지막이라며 건보료 개편을 약속했습니다 JSkzXuQQBu,2021-11-19,2,https://twitter.com/TVChosunNews/status/1461679136888426498
윤석열 중국 대사 만나 한중관계 개선 부동산 따라 오른 건보료 개편 약속도 출처 MBN 네이버 뉴스 fRojgwJ2R7,2021-11-19,0,https://twitter.com/JD_1030/status/1461669392823906308
윤석열 중국 대사 만나 한중관계 개선 부동산 따라 오른 건보료 개편 약속도 출처 MBN 네이버 뉴스 NMu0lCzmXO,2021-11-19,0,https://twitter.com/mbnlive/status/1461668803268395013
공인중개사가 바라본 이재명 vs 윤석열 부동산 정책 비교 용산국제업무지구 용산민족공원 용산 이층 부동산 DcAOBzggzE,2021-11-19,0,https://twitter.com/sindison80/status/1461666395679125505
윤석열 부동산 실패는 정부 세금 폭탄은 국민이 올해 끝내야 mDtC9xjTKg,2021-11-19,0,https://twitter.com/kds2064/status/1461649084725432320
윤석열 文 정부 부동산 정책 실패로 국민은 건보료 폭탄 tgKiuLd3jE,2021-11-19,0,https://twitter.com/lch3579/status/1461639652150890497
친일 매국노들이 싫어하던 시대였지 조중동과 장제원 나경원 윤석열 황교안 권선동 김진태 곽상도 이런 놈들에게는 검사 출신과 검사들 계좌 조사해 보면 부동산 투기 잡을 수 있다 기자들은 그걸 잘 알기에 문재인 정부를 공격하는 것이다 자기들 계좌도 공개해야 할까 봐,2021-11-19,0,https://twitter.com/ilmang00/status/1461639598690340865
문 정부가 부동산 정책 실패해서 60대들의 표심이 떠난 거라면서 세금 많이 내라 해서 그런 거라며 60대들을 달래며 가야 했다는 개소리 두 가지를 합치길래 첫 번째와 두 번째는 다른 논리이고 세 번째로 갈 거면 민주당이 국민의 힘이랑 다를 이유가 없고 그래서 윤석열을 뽑겠다는 말은 그냥 개소리라고,2021-11-19,0,https://twitter.com/tomato_jy/status/1461624988365045764
윤석열의 폭탄 시리즈 집값 폭등으로 이번엔 건보료 폭탄 다음 뉴스 SAhSSNZvbI 부동산과 교육으로 까라고 했지 이렇게 꼬리에 꼬리를 물고 무궁무진하게 나온다는 거,2021-11-19,4,https://twitter.com/MindPoverty/status/1461622043238023168
윤석열 후보는 19일 건강보험료 지역가입자의 보험료 인상을 비판하며 건강보험료 부과 체계의 개편을 검토하겠다고 밝혔다 그는 11월분 건강보험료가 평균 6754원 인상된다는 소식을 언급하며 실패한 부동산 정책이 국민 부담 폭등의 도미노를 초래했다 고 비판했다 hZRlFBlyK6,2021-11-19,4,https://twitter.com/hanitweet/status/1461620263175524352
 hankookilbo 한국 일본 구더기들은 취재를 하나 부동산 정책이 실패했다고 지금 부동 간 가격이 더 오르지 않는 이유가 뭘까 부동산 가격 상승을 부채질했던 자들이 구김 당류였다는 걸 잊고 있는 건가 한국 일본 구더기들은 왜 숨 쉬고 있는 걸까 ,2021-11-19,0,https://twitter.com/Park_Hong_Joon/status/1461619132273598479
내 집구석 도둑도 잡자 어차피 윤석열 구속될 거 전과 4범의 부동산 게이트도 철저한 진상조사가 있어야 할 것이야 ,2021-11-19,0,https://twitter.com/Rlvdmstnv1/status/1461616581817954304
 lalapesto 전부 누구의 머리에서 계획이 됐을까요 성남시장과 유동규 남욱 등 부동산 토건세력들 박영수일까요 저것들이 변호사랍니다 윤석 열일까요 이재명이 성남 도개공에 전부 앉혀놓고 제대로 판을 짠 거죠 이재명은 전부다 알았고 계획과 실행을 했고 사인한 총결 재자 성남시장이니깐요,2021-11-19,2,https://twitter.com/ccc0402/status/1461613006274457606
