,tweet
5049,김종인 김병준 김한길 이준석 권성동 윤석열 낡은 과거세력의 이합집산 정치 기득권 연합 선명해졌습니다 SoxNyWxMtb
5100,서울신문 윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 2030 정책 못내고 당에 일임하는 사람이 대통령 될 자격 있을까요 자신의 의견을 내고 이슈를 이끄는 이재명 후보가 대통령 될 자격이 있을겁니다 dyUHiTOpTO
5130,지금 정치인 중 이준석만큼 극혐인 놈이 없음 윤석열도 얘만큼 싫진 않다
5145,윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 다음 뉴스 mYdZh6unir 대안도 정책도없는 빈 껍데기같은 놈 주어는없다 
5152,윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 다음 뉴스 Cu8NnLz53G
5153,문재인은 인권변호사출신에 당내에서 입지 탄탄했고 홍준표는 흙수저출신보수에 베테랑 정치인임 근데 지금 이재명 gt 보지도찢고 부동산도 찢을예정 윤석열 gt 이준석대왐응딩이뒤에숨는엉덩이탐정 기가찬다고시발
5170,윤석열 대통령 되면 지구를 뜨겠다는 이준석 Shorts GsJqyvbjVk YouTube
5190,일본은 한반도가 니뽄 꺼였는데 미국때문에 아깝게 넘겼다고 생각할 정도로 언젠가는 지배할 것이라는 망상을 가지고 있다 한반도에 전쟁이나면 자위대를 파견할 것이고 그때가 기회라고 생각하고 미국 묵인하에 한일합방을 추진할거고 윤석열과 이준석은 싸인을 할것이다 매국노의 피는 속일수 없다
5192,준석이가 열받았구나 윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 E1nOM5JbAT
5197,윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 G9ShG1SRP5
5202,윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 aBDCQwIqUI
5205,윤석열 국민의힘 대선후보가 2030세대 지지 확보를 위한 역할을 이준석 대표에게 맡길 수 있다는 취지를 밝히자 이 대표는 제 역할이 아니다 라며 선을 그었다 자신의 역할을 청년층 공략에 국한시키지 않고 대선 전반을 지휘하겠다는 의도를 강조한 것으로 풀이된다 
5224,윤석열이 이 인간은 아무튼 누구든지 지 저기 아래것이라고 여기고 자기가 시키는 거 해내야 한다고 생각하는게 기본이구먼 윤석열이 아래에서 일 안해도 시키면 다 아랫 사람이 되는 상황에서 이준석이 개겼구먼 3eIusxXOLB
5243,윤석열 2030 정책 李에 일임 이준석 내 역할 아니다 iwZaDtMrPJ 尹 李가 이런 거 해달라 고 하면 할 것 李 2030 위한 정책 따로 존재 안해 당 대표로서 필요한 이야기를 할 뿐 이게 뭔 대통령 후보야 60대는 김병준 한테 70대는 김한길 한테 80대은 김종인 한테 일임 해라 
